imdb_id,new_budget,vote_count,vote_average,new_popularity,new_revenue,new_runtime,new_release_date,genres1,genres2,genres3,company1,company2,company3
tt1078912,0,33,4.9,2.525,24995,138,10/19/2012,Comedy,Family,Fantasy,Warner Bros. Pictures,Metro-Goldwyn-Mayer,Living Films
tt0492044,0,28,5.7,3.557,8250000,101,2/20/2009,Drama,Horror,Mystery,Prescience,Innocence Productions,Vasan Visual Ventures
tt1305591,0,34,4.2,5.332,3077361,98,4/21/1989,Thriller,Crime,Mystery,Market Street Productions,20th Century Fox,Pixar
tt0098369,0,29,5.5,4.355,9868521,108,7/10/1987,Action,Thriller,Crime,MHF Erste Academy Film GmbH & Co. Produktions KG,Dante Entertainment,Epsilon Motion Pictures
tt0058461,0,719,6,6.837,2146041,136,9/19/2014,Thriller,Drama,Romance,Universal Pictures,Cherry Road Films,Darko Entertainment
tt0093476,0,16,5.8,2.799,13960203,94,8/6/1997,Action,Comedy,Comedy,MHF Zweite Academy Film,Eden Roc Productions,Persistent Entertainment
tt0887883,0,33,5.7,3.359,4400000,103,2/29/1980,Romance,Action,Horror,Academy Film,Destination Films,Inferno Distribution
tt2358592,0,7,5.5,1.429,2228951,92,7/10/1987,Romance,Thriller,Adventure,filmscience,DC Comics,Warner Bros. Animation
tt0084684,0,538,6.9,6.942,2294291,97,9/10/2006,Horror,Thriller,Comedy,Covert Media,Lionsgate,BillBlock Media
tt0425123,0,31,6.8,3.407,501533,123,8/22/1997,Science Fiction,Action,Drama,QED International,Josephson Entertainment,Ninjas Runnin' Wild Productions
tt0460740,0,140,6.9,6.553,20424259,87,10/25/1978,Adventure,Fantasy,Horror,Filmways Productions,American International Pictures (AIP),Fox 2000 Pictures
tt0115994,0,82,8,5.132,170215,89,10/11/1956,Western,Action,Thriller,Working Title Films,New Line Cinema,Belstar Productions
tt0166175,0,781,6.3,11.763,41624046,105,1/30/2009,Drama,Family,Horror,Exclusive Media,Playtone,American Film Company
tt0109836,0,5,5.6,2.302,1155000,111,5/14/1987,Thriller,Drama,Thriller,Anchor Bay Films,Dundee Entertainment,Code Entertainment
tt0815245,0,855,8.1,13.515,12854953,96,5/22/2000,Crime,Drama,Thriller,Illumination Entertainment,Splendid Film,Producers Representative Organization
tt0093106,0,136,7.8,8.124,4500000,144,9/10/2003,Adventure,Comedy,Action,The Summit Company,Hollywood Pictures,Interscope Communications
tt0379225,0,9,7.1,2.026,1645711,96,8/5/1983,Comedy,Horror,Science Fiction,Mango Entertainment,J.Q. Pictures,Nextainment Pictures (Wuxi)
tt0085551,0,150,6.3,6.436,8452,102,5/16/2011,Adventure,Thriller,Drama,Summit Entertainment,Black Label Media,Gilbert Films
tt4030600,0,12,5.1,3.444,316000,125,9/1/1987,Romance,Action,Crime,TriStar Pictures,Alcon Entertainment,Orion Pictures
tt0046672,0,17,6.9,1.793,14000,110,1/1/2004,Science Fiction,Thriller,Drama,McElroy & McElroy,UAA Films,Western Film Productions
tt0390109,0,84,7.1,5.052,8000000,99,6/19/1962,Action,Fantasy,Thriller,20th Century Fox,Instituto de la Cinematografía y de las Artes Audiovisuales,Amiguetes Entertainment
tt0106452,0,89,6.4,5.356,135026,104,4/18/2015,Western,War,Drama,Estudios Picasso,Apache Films,Canal+ España
tt0469641,0,799,6.6,12.281,21200000,116,12/8/1983,Drama,Romance,Comedy,Telecinco Cinema,DNA Films,Figment Films
tt0120689,0,132,5.8,7.881,12534817,100,9/24/1982,Family,Drama,Thriller,Nix Films,International Pictures Two,Cronos Entertainment AIE
tt0026071,0,72,4.9,5.931,17801,102,9/7/2011,Science Fiction,Family,Comedy,Le Tax Shelter du Gouvernement Fédéral de Belgique,V. Creations,Seasonal Film Corporation
tt0083550,0,13,7.2,2.741,7500000,95,2/6/2009,Action,Comedy,Fantasy,20th Century Fox,Conundrum Entertainment,Warner Bros. Animation
tt1489889,0,264,5.3,11.341,38903179,138,2/10/1989,Action,Thriller,Crime,Cloud Nine Movies,Sun Pictures,1821 Pictures
tt1244754,0,11,6,2.122,5275000,96,1/1/1965,Romance,Science Fiction,Drama,Depth of Field,Sly Predator,Lionsgate
tt1379228,0,47,6.2,4.751,1814290,103,5/1/1996,Comedy,Drama,Family,Grindstone Entertainment Group,Lotus Entertainment,Silver Reel
tt0116594,0,632,7.8,11.614,3191998,89,6/11/2015,Adventure,Crime,Thriller,Blueeyes Productions,Leverage,Closest to the Hole Productions
tt2994190,0,44,6.6,4.088,22482952,106,7/11/1980,Crime,Drama,Mystery,Farraday Films,StudioCanal,Paragon Entertainment Corp.
tt2224026,0,743,7.3,15.07,522911,144,7/19/2002,Drama,Adventure,Fantasy,Mutual Film Company,Universal Pictures,The Javelina Film Company
tt4226388,0,20,7.4,3.092,365248,105,5/28/2004,Thriller,Science Fiction,Family,Diaphana Films,MG Films,M6 Films
tt0347618,0,64,5.9,5.326,12303904,99,12/19/1986,Adventure,Comedy,Drama,Franchise Pictures,Trigger Street Productions,Touchstone Pictures
tt0367790,0,1,4,0.6,140,131,2/11/2005,Animation,Family,Animation,The Weinstein Company,Benaroya Pictures,Yucaipa Films
tt0131704,0,6,5,3.881,1749956,75,3/6/1987,Comedy,Drama,Romance,Mooseport Productions,20th Century Fox,Lucasfilm
tt1204975,0,58,5.7,2.795,65460,92,11/19/2014,Family,Romance,Fantasy,Universal Pictures,Columbia Pictures,Dimension Films
tt4481414,0,255,4,5.888,252,117,7/1/2016,Crime,Comedy,Comedy,Lascaux Films,Latitude Productions,Lions Gate Films
tt0094890,0,780,7.7,11.823,6629178,196,7/27/2010,Drama,Comedy,Family,HanWay Films,UK Film Council,Universal Pictures
tt3090634,0,4,5.4,0.6,26042,106,4/24/2009,Mystery,Thriller,Action,Hasbro,Bluegrass Films,Film 44
tt0350028,0,0,0,0.6,3,87,1/4/2013,Horror,Comedy,Drama,Focus Features,Michael De Luca Productions,Trigger Street Productions
tt2192844,0,343,6.3,8.552,86432000,100,7/26/1979,Drama,Action,Drama,TSG Entertainment,Ingenious Media,Big Screen Productions
tt0065528,0,231,6.5,7.517,29494,95,1/16/2013,Science Fiction,Drama,Crime,40 Acres & A Mule Filmworks,Imagine Entertainment,Columbia Pictures
tt0078767,0,0,0,0.6,402805,95,1/1/1999,Thriller,Mystery,Action,Hoody Boy Productions,Krisjair,Laredo
tt1231580,0,28,6.8,2.976,2013193,93,5/30/1980,Comedy,Drama,Family,Metro-Goldwyn-Mayer,Warner Bros. Pictures,Paramount
tt0082979,0,405,5.8,6.812,4507463,124,5/16/2014,Drama,Crime,Drama,The Kennedy/Marshall Company,Echo Lake Entertainment,Premiere Picture
tt0080461,0,288,6.9,8.606,1188194,94,3/10/2011,Mystery,Comedy,Drama,Caravan Pictures,Hollywood Pictures,Roger Birnbaum Productions
tt0329028,0,434,6.5,7.676,4250507,108,8/4/2015,Comedy,Drama,Romance,DreamWorks Pictures,Marked Entertainment,Miramax
tt2345112,0,224,6.3,5.555,14870,170,7/1/2010,Animation,Comedy,Family,Esperanto Filmoj,Tequila Gang,Telecinco Cinema
tt0248012,0,304,6.8,6.113,43051547,102,1/16/2009,Thriller,Action,Science Fiction,American Entertainment Partners L.P.,Gracie Films,20th Century Fox
tt2555736,0,121,7.2,8.464,2853801,85,9/30/1991,Thriller,Adventure,Action,Film Rites,Destination Films,Scott Free Productions
tt0087981,0,12,4.8,2.61,3367646,90,12/3/2004,Drama,Romance,Family,Silver Screen Partners II,Happy Madison Productions,Columbia Pictures
tt0093629,0,27,5.5,2.429,13684,106,3/6/2015,Horror,Thriller,Action,Forecast Pictures,Solofilms,JoBro Productions
tt0425758,0,13,4.7,4.054,86175,102,1/19/1997,Science Fiction,Drama,Thriller,Yari Film Group,Miramax,The Mark Gordon Company
tt0048960,0,24,4.5,4.419,108154,95,11/5/1987,Thriller,War,Adventure,Quinta Communications,Zephyr Films,Ingenious Media
tt0101917,0,132,5.5,5.463,16971,120,9/20/2013,Drama,Romance,Comedy,Compact Yellowbill,Tambarle,Columbia Pictures
tt2511428,0,379,6,10.975,69485490,118,2/2/2007,Thriller,Science Fiction,Adventure,Newgrange Pictures,Film i Väst,Zentropa International Sweden
tt1705772,0,75,5,6.548,12991996,90,8/8/2003,Comedy,Romance,Western,Escape Artists,Touchstone Pictures,Touchwood Pacific Partners 1
tt0306734,0,90,6.7,4.529,3818452,124,8/15/2000,Drama,Romance,War,Film i Väst,Tre Vänner,Nordisk Film
tt1524137,0,32,6.5,3.854,17808683,109,12/29/2011,Drama,Drama,Romance,Fantefilm,Universal Pictures,"Toho Company, Ltd."
tt0111756,0,3,6.2,1.038,4100000,113,9/21/1984,Drama,Action,Adventure,Mutual Film Company,BBC,Lobell/Bergman Productions
tt0080684,0,112,6.6,5.061,3346257,98,9/6/2013,Action,Horror,Thriller,PolyGram Filmed Entertainment,Working Title Films,Eddie Murphy Productions
tt2322441,0,12,6.1,3.713,1275162,98,3/22/2007,Adventure,Drama,Comedy,Morgan Creek Productions,Orion Pictures,S & L Films
tt0360201,0,76,6.9,4.598,29300000,91,2/12/1988,Mystery,Comedy,Romance,Metro-Goldwyn-Mayer,Warner Bros. Pictures,Studiopolis
tt1137481,0,2,5,0.696,13651656,110,2/23/2001,Action,Comedy,Drama,Vanguard Animation,Odyssey Entertainment,Starz Animation
tt0047437,0,87,6.8,4.817,140779,93,3/18/2016,Drama,Drama,Romance,Mindstream Productions,Pathé!,Hard Eight Pictures
tt0102005,0,73,7.3,4.95,18000000,119,3/8/1986,Adventure,Drama,Horror,Canal+,France 2 Cinéma,France Télévisions
tt0416236,0,16,7.1,1.045,0,121,10/10/1997,Drama,Romance,Comedy,Walt Disney Pictures,Smart Entertainment,Mandeville Films
tt0120787,0,354,5.5,10.068,9200168,147,6/8/2017,Adventure,Comedy,Family,Eidos Interactive,AVCO Embassy Pictures,New Breed Productions
tt0138749,0,134,7,6.478,31853080,119,9/13/1986,Action,Comedy,Drama,Laurel Entertainment,United Film Distribution Company (UFDC),Arka Media Works
tt0162360,0,91,6.7,8.158,18899204,98,2/12/1993,Drama,Music,Romance,UK Film Council,Camberwell / Fly Films,Film4 Productions
tt0268200,0,247,6.5,6.698,317382,101,10/29/2010,Crime,Drama,Action,Automatik Entertainment,Blumhouse Productions,Alliance Films
tt0086200,0,176,7.6,8.11,346485,128,6/13/2015,Crime,Thriller,Comedy,IM Global,Possessed Pictures,Columbia Pictures
tt0306841,0,20,6.2,2.682,22136,91,9/1/2007,Romance,Comedy,Drama,Tiny Giant Entertainment,Bron Studios,Mandalay Pictures
tt2103217,0,249,5.5,7.626,39404261,109,3/9/1990,Thriller,Horror,Mystery,Screen Tasmania,Fulcrum Media Finance,Madman Entertainment
tt0144178,0,54,5.6,4.499,6637565,119,1/10/1986,Fantasy,Drama,Drama,Relativity Media,Original Film,Metro-Goldwyn-Mayer
tt0089908,0,1284,6.5,11.119,18612,99,9/26/2014,Comedy,Action,Thriller,TriStar Pictures,Propaganda Films,PolyGram Filmed Entertainment
tt3499096,0,18,6.2,3.766,2020700,92,7/24/1998,Fantasy,Crime,Drama,Videofilmes,Wild Bunch,Hank Levine Film
tt2140619,0,32,5.4,3.118,112132,108,5/30/1986,Comedy,Drama,Music,Walter Shenson Films,Maljack Productions,Savoy Pictures
tt0090729,0,614,7.4,8.032,19294144,87,11/18/1983,Romance,Crime,Drama,Dimension Films,Busted Shark Productions,Chapter One Films
tt0118531,0,12,5.5,2.516,17500000,109,2/17/1984,Romance,Thriller,Western,Universal Pictures,Screen Gems,Lakeshore Entertainment
tt0091671,0,116,4.5,4.791,10743767,91,1/11/2008,Drama,Comedy,Drama,Laurinfilm,Subterranean Productions LLC,Subterranean Productions UK Ltd.
tt0085334,0,21,8,2.838,1,120,12/20/1997,Romance,Adventure,Action,Underworld Produktions GmbH,Universal Pictures,Bungalow 78 Productions
tt4353996,0,17,6.2,3.444,8326,116,3/1/2013,Thriller,Comedy,Crime,Blue Wolf,Farrell/Minoff,Indigo Film
tt1073654,0,1,5,0.669,27,105,10/12/2000,Drama,Drama,Mystery,Ministero per i Beni e le Attività Culturali,Fonds Eurimages du Conseil de l'Europe,Film Commission Torino Piemonte
tt0115669,0,80,6.4,9.556,11567449,85,9/28/1990,Comedy,Romance,Science Fiction,Regione Campania,Campania Film Commission,Centre National de la Cinématographie
tt0318283,0,1,5,0.923,302553,134,5/1/1978,Thriller,Comedy,Romance,20th Century Fox,Just Friends Productions,Inferno Distribution
tt0103241,0,90,5.8,4.775,8988731,115,10/10/1986,Horror,Horror,Thriller,Cinerenta Medienbeteiligungs KG,BenderSpink,Cinezeta
tt0177888,0,123,7.8,6.57,1314230,80,4/7/1966,Drama,Adventure,Action,Infinity Media,Columbia Pictures,United Artists
tt0099762,0,453,7.4,8.755,3371692,90,12/25/2015,Thriller,Science Fiction,Action,Eon Productions,Danjaq,Ministry of Propaganda Films
tt0078192,0,67,4.5,3.105,31309,86,12/1/2015,Mystery,Science Fiction,Adventure,Morgan Creek Productions,Warner Bros. Pictures,Battletruck Films Ltd.
tt0090917,0,14,6.7,3.595,1101480,121,8/8/2007,Thriller,Comedy,Family,Yari Film Group,Walt Disney Pictures,Fairview Entertainment
tt0060125,0,740,6.6,11.442,50353002,84,3/30/2013,Romance,Drama,Mystery,Moving Picture Company,Lantica Media,Flexibon Films
tt0141399,0,169,7.3,10.39,3826459,103,8/15/1991,Fantasy,Drama,Romance,Entertainment Studios Motion Pictures,Tea Shop & Film Company,The Fyzz
tt0838192,0,13,4.8,2.364,15000000,102,2/22/2013,Drama,Crime,Drama,Signal Film Group,Low Spark Films,Automatik Entertainment
tt2263944,0,18,6,2.702,24,118,4/18/1996,Mystery,Thriller,Comedy,Focus Features,Paramount,AVCO Embassy Pictures
tt0188674,0,229,7,8.604,12000000,124,3/28/1980,Science Fiction,Comedy,Music,Canal+,TF1 Films Production,Double Dare You Productions
tt0164912,0,1970,7.8,11.295,1447740,156,12/7/2016,Comedy,Documentary,Drama,Curzon Film Distributors,Goldcrest Films International,National Film Finance Corporation (NFFC)
tt0092644,0,19,5.8,2.85,4574762,110,8/21/2001,Family,Adventure,Action,ARP Sélection,France 2 Cinéma,Churchill Toledo
tt0441048,0,247,6,8.243,39024251,98,8/17/1990,Drama,Horror,Action,20th Century Fox,Blue Sky Studios,20th Century Fox Animation
tt0083113,0,123,5.4,5.385,108808,116,9/8/2014,Action,Thriller,Romance,Columbia Pictures,Village Roadshow Pictures,Original Film
tt3318750,0,64,4.3,5.534,6333135,89,11/18/1983,Action,Crime,Thriller,Jeff Rice Films,Two Flints,Northern Lights Films
tt3387266,0,5,6.8,1.886,29110,124,1/13/2012,Action,Crime,Comedy,AI-Film,Phantom Four,Russian Film Committee
tt0195714,0,145,6.5,9.537,6700000,87,2/21/2006,Drama,Comedy,Drama,Gabriel Polsky Productions,Le Pacte,Les films du Worso
tt0164085,0,85,5.7,7.439,16453258,92,3/18/1994,Horror,Science Fiction,Romance,October Films,El Deseo,Milestone Productions
tt0110557,0,132,5.8,7.493,1126525,110,9/11/2011,Family,Action,Comedy,Cub Eight Productions,Metro-Goldwyn-Mayer,Force 10 Productions
tt4849438,0,8,4.8,2.303,358590,105,3/19/2015,Crime,Drama,Crime,Danny the Dog Productions,Goldcrest Films International,Channel Four Films
tt1397280,0,44,6.9,4.361,62000000,114,11/19/2015,Drama,Horror,Science Fiction,Fuji Eight Company Ltd.,China Film Co.,Dentsu
tt4312536,0,29,6.8,1.6,76,103,10/8/2005,Thriller,Science Fiction,Documentary,Scott Free Productions,Infinite Frameworks Studios,Freedom Media
tt4337690,0,149,6.5,8.267,12396383,104,11/6/1987,Crime,Drama,Comedy,Sick-the Life and Death of Bob Flanagan-Supermasochist,Warwick Film Productions,Romulus Films
tt1922777,0,63,7.2,6.258,5331377,113,6/3/2004,Comedy,Science Fiction,Action,The Kennedy/Marshall Company,Regency Enterprises,New Regency Pictures
tt0113957,0,44,6.4,4.142,342519,86,3/18/2011,Comedy,Romance,Thriller,Epsilon Motion Pictures,South Pacific Pictures,Pandora Film
tt0900387,0,2,5.8,1.497,5471376,102,3/1/1999,Adventure,Action,Science Fiction,British Film Institute,Film4 Productions,Vendian Entertainment
tt0226648,0,101,6.2,9.037,28890240,99,4/7/1989,Adventure,Crime,War,Lightstorm Entertainment,20th Century Fox,Orion Pictures
tt0234354,0,341,6.7,8.314,176669,113,10/6/2011,Romance,Family,Animation,Gaylord Films,Pandora Pictures,DiNovi Pictures
tt1232829,0,15,6.4,2.252,3910019,92,9/26/1980,Fantasy,Science Fiction,Fantasy,ARTE France Cinéma,ARTE,Lionsgate
tt0058182,0,250,5.4,9.269,551760,88,2/18/2016,Thriller,Mystery,Drama,Intermedia Films,Broadway Video,Manhattan Pictures International
tt0463998,0,50,7,3.949,3250537,110,9/12/2008,War,Drama,Romance,Warner Bros. Pictures,Hollywood Pictures,Bad Hat Harry Productions
tt0419843,0,83,6.3,5.304,3,93,1/7/1977,Comedy,Comedy,Fantasy,Blue Parrot Productions,LivePlanet,Tall Trees Productions
tt1067733,0,323,6.4,7.876,97529550,106,12/20/1996,Crime,Drama,Action,Wytwórnia Filmów Dokumentalnych i Fabularnych,Platige Image (koprodukcja),HBO Polska
tt0076683,0,801,5.9,9.021,50817508,89,11/23/2005,Comedy,Crime,Comedy,Telewizja Polska,Polski Instytut Sztuki Filmowej,Worldview Entertainment
tt0320691,0,16,6.2,2.606,2106838,142,1/18/2002,Drama,Drama,Music,Between The Eyes,Automatik Entertainment,IM Global
tt0101507,0,75,6.3,8.576,44872,100,12/12/2008,Thriller,Comedy,Drama,Origo Film Group,20th Century Fox,Jerry Bruckheimer Films
tt0109830,0,448,7.4,8.848,3803298,130,5/13/1996,Drama,Drama,Music,Rat Pack Filmproduktion,Medienfonds GFP,B.A. Produktion
tt0118749,0,120,6.3,5.552,73121,119,4/28/2017,Drama,Romance,Crime,Acaba Produzioni,Babe Films,EOS Entertainment
tt0138414,0,351,5.6,7.188,32474120,113,4/24/2009,Comedy,Family,Fantasy,Village Roadshow Pictures,Silver Pictures,NPV Entertainment
tt1591095,0,239,5.8,8.81,70958,116,10/30/2015,Drama,Horror,Mystery,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,Paramount,Escape Artists
tt1817771,0,45,7,3.284,6508,76,8/29/2012,Action,Adventure,Action,Tall Trees Productions,Flower Films,Columbia Pictures
tt2452042,0,173,6.5,6.646,1672940,87,10/5/2012,Thriller,Romance,Adventure,Cobalt Media Group,Furthur Films,20th Century Fox
tt0160401,0,77,6.3,5.354,7449681,126,5/15/2015,Drama,Horror,Thriller,Item 7,Parallel Films,20th Century Fox
tt1355644,0,77,7.5,3.617,694600,113,8/13/2014,Fantasy,Animation,Comedy,QED International,LStar Capital,Le Grisbi Productions
tt4263482,0,263,7,8.982,1076075,108,12/10/2014,Family,Music,Comedy,Crave Films,Sony Pictures,Eric's Boy
tt3236120,0,272,5.2,7.027,15614000,110,3/21/2003,Action,Adventure,Thriller,New Line Cinema,Team Todd,Gratitude International
tt4217392,0,170,6.5,7.15,1027699,86,1/24/2007,Crime,Drama,Thriller,Moving Pictures,Warner Bros. Pictures,Dimension Films
tt3264102,0,196,6.4,7.02,9726954,104,3/7/2003,Fantasy,Action,Drama,Scott Free Productions,Rickshaw Productions,LivePlanet
tt3409392,0,51,6.9,11.247,4762337,103,12/14/1989,Crime,History,Documentary,ImageMovers,Warner Bros. Pictures,HorsePower Entertainment
tt0105652,0,7,5.4,4.506,124880,98,2/1/1988,Drama,War,Comedy,Touchstone Pictures,Blinding Edge Pictures,Scott Rudin Productions
tt0947802,0,2,7.5,0.995,822,153,12/22/1982,Family,Action,Adventure,Foster-Brower Productions,First Artists,Solar Productions
tt0095362,0,235,7.1,9.862,24058838,119,8/28/1981,Romance,Drama,Fantasy,Lionsgate,International Production Company,Raw Nerve
tt4257926,0,13,6.5,2.19,116806,122,1/1/1997,Action,Adventure,Drama,JK Film,Lions Gate Films,Lee Daniels Entertainment
tt0475290,0,492,6,10.055,27150534,121,12/10/1982,Comedy,Drama,Action,Pacific Motion Pictures Corporation,Triumph Films,Stewart Pictures
tt0083530,0,145,7,11.682,5738952,101,3/14/1986,Romance,Crime,Drama,Instituto Nacional de Cine y Artes Audiovisuales,Instituto de la Cinematografía y de las Artes Audiovisuales,Babylon
tt0258463,0,271,6.4,6.592,61782,103,11/30/2012,Fantasy,Comedy,Family,MNP Entreprise,StudioCanal,Babylon Films Limited
tt0298228,0,106,6.3,4.914,2052466,86,9/18/1985,Drama,Horror,Mystery,Canal+,Appian Way,Paramount
tt0090888,0,43,5.7,7.4,693181,70,4/4/2014,Thriller,Drama,Mystery,JK Film,Warner Bros. Pictures,Studio Ghibli
tt0100502,0,4,7.3,2.243,3550000,101,10/26/1951,Horror,Mystery,Crime,Media Films,Instituto de Crédito Oficial (ICO),ICF Institut Català de Finances
tt0034492,0,15,6.4,2.163,27953,106,9/9/2005,Thriller,Romance,Drama,Zohar International,IFC Films,Imagine Entertainment
tt0342882,0,124,6.5,8.565,15705007,99,1/22/2001,Action,Crime,Drama,Warner Bros. Pictures,Paramount,Scott Rudin Productions
tt1594972,0,59,7.3,4.687,22228000,136,3/2/1979,Thriller,Drama,Romance,NEW Century,MFP Munich Film Partners GmbH & Company I. Produktions KG,Sor Productions
tt0071562,0,82,6.2,6.227,25205460,92,2/6/1987,Crime,Drama,Romance,Amblin Entertainment,Origin8 Media,Post Manila
tt0391198,0,43,7.2,4.497,16157801,105,1/21/1982,Action,Comedy,Comedy,B23,D.A. Films,Pricel
tt0088178,0,107,7.5,5.198,201275,91,6/24/2006,Crime,Thriller,Romance,Columbia Pictures,Apatow Productions,Screen Gems
tt0814075,0,63,6.6,3.533,1700000,98,11/5/2010,Horror,Thriller,Crime,Crystal Sky Pictures,Scion Films,Moonlighting Films
tt1521090,0,0,0,0.6,11532,125,1/27/1999,Thriller,Drama,Horror,Katzka-Loeb,Avala Film,Metro-Goldwyn-Mayer
tt5247022,0,10,5.4,2.699,13936,100,4/22/1998,Music,Drama,Adventure,Ascendant Pictures,Saturn Films,Rising Star
tt0123923,0,78,6.9,5.104,148461,92,9/13/2015,Science Fiction,Thriller,Horror,Wonderful Films PLC,Liddell Entertainment,Orion Pictures
tt0180734,0,466,6.7,7.097,25288872,91,9/18/2013,Crime,Drama,Drama,Universal Pictures,Jersey Films,Native Pictures Productions
tt0384537,0,350,7.5,7.76,880474,88,9/7/2016,Comedy,Romance,Drama,DiNovi Pictures,Intermedia Films,UGC DA International
tt0041841,0,27,5,3.322,8,108,2/12/1988,Crime,Thriller,Horror,20th Century Fox,Two Flints,Northern Lights Films
tt0295178,0,86,6.7,4.419,2606000,122,5/30/2014,Comedy,Fantasy,Romance,Compagnia Cinematografica Champion,Tim Burton Productions,Laika Entertainment
